COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	Is.Partial.Gene	Scaffold.ID	Gene_Product	Cat
	8025824038	Ga0609718_02_107276_109552	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	107276	109552	NA	8025822727	NA	NA
	8025824715	Ga0609718_02_787888_788826	DnaD/phage-associated family protein	8025822726	Paenibacillus sp. ClWae2A	1	787888	788826	NA	8025822727	NA	NA
	8025828687	Ga0609718_17_87122_87373	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	87122	87373	NA	8025822742	NA	NA
	8025824014	Ga0609718_02_80716_81156	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	80716	81156	NA	8025822727	NA	NA
	8025826227	Ga0609718_05_61295_61594	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	61295	61594	NA	8025822730	NA	NA
	8025825592	Ga0609718_03_602138_603433	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	602138	603433	NA	8025822728	NA	NA
	8025826963	Ga0609718_07_181205_181348	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	181205	181348	NA	8025822732	NA	NA
	8025825685	Ga0609718_03_719472_720695	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	719472	720695	NA	8025822728	NA	NA
	8025825362	Ga0609718_03_356938_357387	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	356938	357387	NA	8025822728	NA	NA
	8025828520	Ga0609718_16_18050_18469	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	18050	18469	NA	8025822741	NA	NA
	8025825062	Ga0609718_03_50748_51080	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	50748	51080	NA	8025822728	NA	NA
	8025825230	Ga0609718_03_215980_216264	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	215980	216264	NA	8025822728	NA	NA
	8025827984	Ga0609718_12_113881_114387	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	113881	114387	NA	8025822737	NA	NA
	8025826372	Ga0609718_05_240592_240843	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	240592	240843	NA	8025822730	NA	NA
	8025824471	Ga0609718_02_551322_551429	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	551322	551429	NA	8025822727	NA	NA
	8025826535	Ga0609718_06_31492_32232	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	31492	32232	NA	8025822731	NA	NA
	8025827694	Ga0609718_10_156894_157106	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	156894	157106	NA	8025822735	NA	NA
	8025826072	Ga0609718_04_369639_370115	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	369639	370115	NA	8025822729	NA	NA
	8025828571	Ga0609718_16_65025_65534	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	65025	65534	NA	8025822741	NA	NA
	8025823433	Ga0609718_01_845163_845441	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	845163	845441	NA	8025822726	NA	NA
	8025822915	Ga0609718_01_244635_244754	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	244635	244754	NA	8025822726	NA	NA
	8025824700	Ga0609718_02_781044_781184	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	781044	781184	NA	8025822727	NA	NA
	8025826885	Ga0609718_07_100866_101144	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	100866	101144	NA	8025822732	NA	NA
	8025828594	Ga0609718_16_81225_81818	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	81225	81818	NA	8025822741	NA	NA
	8025829037	Ga0609718_23_6600_6938	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	6600	6938	NA	8025822748	NA	NA
	8025828498	Ga0609718_16_2815_3207	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	2815	3207	NA	8025822741	NA	NA
	8025827353	Ga0609718_09_1286_1819	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1286	1819	NA	8025822734	NA	NA
	8025828810	Ga0609718_19_58233_58802	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	58233	58802	NA	8025822744	NA	NA
	8025826089	Ga0609718_04_381948_382175	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	381948	382175	NA	8025822729	NA	NA
	8025827053	Ga0609718_07_278980_279399	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	278980	279399	NA	8025822732	NA	NA
	8025825644	Ga0609718_03_666931_667959	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	666931	667959	NA	8025822728	NA	NA
	8025824405	Ga0609718_02_475364_475960	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	475364	475960	NA	8025822727	NA	NA
	8025828059	Ga0609718_13_7019_7390	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	7019	7390	NA	8025822738	NA	NA
	8025825332	Ga0609718_03_332268_334481	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	332268	334481	NA	8025822728	NA	NA
	8025824621	Ga0609718_02_719487_719774	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	719487	719774	NA	8025822727	NA	NA
	8025825896	Ga0609718_04_166387_167034	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	166387	167034	NA	8025822729	NA	NA
	8025826073	Ga0609718_04_370141_370452	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	370141	370452	NA	8025822729	NA	NA
	8025824251	Ga0609718_02_303519_304145	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	303519	304145	NA	8025822727	NA	NA
	8025824670	Ga0609718_02_762661_763089	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	762661	763089	NA	8025822727	NA	NA
	8025826095	Ga0609718_04_389901_390017	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	389901	390017	NA	8025822729	NA	NA
	8025824187	Ga0609718_02_235821_235955	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	235821	235955	NA	8025822727	NA	NA
	8025825363	Ga0609718_03_357595_357819	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	357595	357819	NA	8025822728	NA	NA
	8025826962	Ga0609718_07_181087_181242	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	181087	181242	NA	8025822732	NA	NA
	8025825260	Ga0609718_03_252712_252999	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	252712	252999	NA	8025822728	NA	NA
	8025827831	Ga0609718_11_107032_108975	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	107032	108975	NA	8025822736	NA	NA
	8025825063	Ga0609718_03_51101_51580	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	51101	51580	NA	8025822728	NA	NA
	8025829061	Ga0609718_23_27925_28056	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	27925	28056	NA	8025822748	NA	NA
	8025826651	Ga0609718_06_163757_163912	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	163757	163912	NA	8025822731	NA	NA
	8025825454	Ga0609718_03_454178_454591	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	454178	454591	NA	8025822728	NA	NA
	8025824087	Ga0609718_02_151894_152448	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	151894	152448	NA	8025822727	NA	NA
	8025826195	Ga0609718_05_20855_21097	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	20855	21097	NA	8025822730	NA	NA
	8025823113	Ga0609718_01_462786_463421	endo-1,4-beta-xylanase	8025822726	Paenibacillus sp. ClWae2A	1	462786	463421	NA	8025822726	NA	NA
	8025825714	Ga0609718_03_750537_750653	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	750537	750653	NA	8025822728	NA	NA
	8025825202	Ga0609718_03_189800_190096	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	189800	190096	NA	8025822728	NA	NA
	8025826234	Ga0609718_05_70148_70990	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	70148	70990	NA	8025822730	NA	NA
	8025824618	Ga0609718_02_716884_717372	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	716884	717372	NA	8025822727	NA	NA
	8025823100	Ga0609718_01_443645_445348	endoglucanase	8025822726	Paenibacillus sp. ClWae2A	1	443645	445348	NA	8025822726	NA	NA
	8025823693	Ga0609718_01_1128014_1128757	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1128014	1128757	NA	8025822726	NA	NA
	8025827464	Ga0609718_09_118649_119329	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	118649	119329	NA	8025822734	NA	NA
	8025823075	Ga0609718_01_412287_413567	alpha-galactosidase	8025822726	Paenibacillus sp. ClWae2A	1	412287	413567	NA	8025822726	NA	NA
	8025827917	Ga0609718_12_28141_31317	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	28141	31317	NA	8025822737	NA	NA
	8025827649	Ga0609718_10_100442_101611	alpha-galactosidase	8025822726	Paenibacillus sp. ClWae2A	1	100442	101611	NA	8025822735	NA	NA
	8025825291	Ga0609718_03_287180_288898	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	287180	288898	NA	8025822728	NA	NA
	8025827098	Ga0609718_07_319333_320178	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	319333	320178	NA	8025822732	NA	NA
	8025825829	Ga0609718_04_89097_89360	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	89097	89360	NA	8025822729	NA	NA
	8025828713	Ga0609718_18_26610_27521	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	26610	27521	NA	8025822743	NA	NA
	8025822865	Ga0609718_01_187731_187991	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	187731	187991	NA	8025822726	NA	NA
	8025823777	Ga0609718_01_1239694_1240020	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1239694	1240020	NA	8025822726	NA	NA
	8025823544	Ga0609718_01_974176_974568	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	974176	974568	NA	8025822726	NA	NA
	8025828453	Ga0609718_15_56449_56556	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	56449	56556	NA	8025822740	NA	NA
	8025824762	Ga0609718_02_826191_827366	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	826191	827366	NA	8025822727	NA	NA
	8025827459	Ga0609718_09_114842_115066	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	114842	115066	NA	8025822734	NA	NA
	8025828406	Ga0609718_15_10197_10388	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	10197	10388	NA	8025822740	NA	NA
	8025827643	Ga0609718_10_94128_95183	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	94128	95183	NA	8025822735	NA	NA
	8025827127	Ga0609718_08_23908_24354	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	23908	24354	NA	8025822733	NA	NA
	8025825054	Ga0609718_03_37652_38797	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	37652	38797	NA	8025822728	NA	NA
	8025823124	Ga0609718_01_475885_478203	alpha-L-fucosidase 2	8025822726	Paenibacillus sp. ClWae2A	1	475885	478203	NA	8025822726	NA	NA
	8025828472	Ga0609718_15_78958_81339	alpha-L-fucosidase 2	8025822726	Paenibacillus sp. ClWae2A	1	78958	81339	NA	8025822740	NA	NA
	8025823306	Ga0609718_01_711116_713956	alpha-L-rhamnosidase	8025822726	Paenibacillus sp. ClWae2A	1	711116	713956	NA	8025822726	NA	NA
	8025825254	Ga0609718_03_243949_245502	alpha-L-rhamnosidase	8025822726	Paenibacillus sp. ClWae2A	1	243949	245502	NA	8025822728	NA	NA
	8025823727	Ga0609718_01_1183924_1186644	alpha-L-rhamnosidase	8025822726	Paenibacillus sp. ClWae2A	1	1183924	1186644	NA	8025822726	NA	NA
	8025826066	Ga0609718_04_366878_367831	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	366878	367831	NA	8025822729	NA	NA
	8025827991	Ga0609718_12_125838_126629	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	125838	126629	NA	8025822737	NA	NA
	8025826596	Ga0609718_06_103513_104208	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	103513	104208	NA	8025822731	NA	NA
	8025825069	Ga0609718_03_56248_56517	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	56248	56517	NA	8025822728	NA	NA
	8025825217	Ga0609718_03_199630_200244	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	199630	200244	NA	8025822728	NA	NA
	8025823256	Ga0609718_01_633632_635848	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	633632	635848	NA	8025822726	NA	NA
	8025826041	Ga0609718_04_348687_348869	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	348687	348869	NA	8025822729	NA	NA
	8025827064	Ga0609718_07_285885_286553	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	285885	286553	NA	8025822732	NA	NA
	8025827594	Ga0609718_10_38875_39108	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	38875	39108	NA	8025822735	NA	NA
	8025824680	Ga0609718_02_768170_769399	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	768170	769399	NA	8025822727	NA	NA
	8025824177	Ga0609718_02_224825_225337	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	224825	225337	NA	8025822727	NA	NA
	8025825585	Ga0609718_03_594208_594738	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	594208	594738	NA	8025822728	NA	NA
	8025825692	Ga0609718_03_726551_727267	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	726551	727267	NA	8025822728	NA	NA
	8025827810	Ga0609718_11_81300_82274	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	81300	82274	NA	8025822736	NA	NA
	8025827498	Ga0609718_09_160426_161535	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	160426	161535	NA	8025822734	NA	NA
	8025826083	Ga0609718_04_379193_379594	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	379193	379594	NA	8025822729	NA	NA
	8025827059	Ga0609718_07_282726_282911	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	282726	282911	NA	8025822732	NA	NA
	8025823297	Ga0609718_01_697211_697603	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	697211	697603	NA	8025822726	NA	NA
	8025823742	Ga0609718_01_1205106_1205786	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1205106	1205786	NA	8025822726	NA	NA
	8025824094	Ga0609718_02_155048_155443	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	155048	155443	NA	8025822727	NA	NA
	8025823973	Ga0609718_02_37306_37680	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	37306	37680	NA	8025822727	NA	NA
	8025827713	Ga0609718_10_175481_176029	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	175481	176029	NA	8025822735	NA	NA
	8025824005	Ga0609718_02_70322_70993	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	70322	70993	NA	8025822727	NA	NA
	8025823362	Ga0609718_01_776839_777084	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	776839	777084	NA	8025822726	NA	NA
	8025828398	Ga0609718_15_3963_4412	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	3963	4412	NA	8025822740	NA	NA
	8025825950	Ga0609718_04_246472_246699	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	246472	246699	NA	8025822729	NA	NA
	8025823851	Ga0609718_01_1328106_1328558	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1328106	1328558	NA	8025822726	NA	NA
	8025826790	Ga0609718_07_5528_6217	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	5528	6217	NA	8025822732	NA	NA
	8025825154	Ga0609718_03_132667_132999	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	132667	132999	NA	8025822728	NA	NA
	8025824652	Ga0609718_02_748102_748191	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	748102	748191	NA	8025822727	NA	NA
	8025826508	Ga0609718_06_2769_4838	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	2769	4838	NA	8025822731	NA	NA
	8025825245	Ga0609718_03_232704_234929	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	232704	234929	NA	8025822728	NA	NA
	8025827327	Ga0609718_08_259834_259944	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	259834	259944	NA	8025822733	NA	NA
	8025823781	Ga0609718_01_1242528_1243262	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1242528	1243262	NA	8025822726	NA	NA
	8025828758	Ga0609718_18_83743_86175	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	83743	86175	NA	8025822743	NA	NA
	8025827204	Ga0609718_08_119850_119948	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	119850	119948	NA	8025822733	NA	NA
	8025827625	Ga0609718_10_70351_71199	FkbM family methyltransferase	8025822726	Paenibacillus sp. ClWae2A	1	70351	71199	NA	8025822735	NA	NA
	8025824769	Ga0609718_02_834326_835480	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	834326	835480	NA	8025822727	NA	NA
	8025827070	Ga0609718_07_291678_292601	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	291678	292601	NA	8025822732	NA	NA
	8025822742	Ga0609718_01_20905_21066	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	20905	21066	NA	8025822726	NA	NA
	8025827669	Ga0609718_10_128055_128777	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	128055	128777	NA	8025822735	NA	NA
	8025824967	Ga0609718_02_1056967_1058145	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1056967	1058145	NA	8025822727	NA	NA
	8025824776	Ga0609718_02_848010_848420	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	848010	848420	NA	8025822727	NA	NA
	8025828514	Ga0609718_16_13809_14441	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	13809	14441	NA	8025822741	NA	NA
	8025823332	Ga0609718_01_748537_748683	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	748537	748683	NA	8025822726	NA	NA
	8025824414	Ga0609718_02_482787_482909	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	482787	482909	NA	8025822727	NA	NA
	8025829155	Ga0609718_25_10405_10995	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	10405	10995	NA	8025822750	NA	NA
	8025825208	Ga0609718_03_194130_195044	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	194130	195044	NA	8025822728	NA	NA
	8025824653	Ga0609718_02_748211_748387	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	748211	748387	NA	8025822727	NA	NA
	8025828911	Ga0609718_21_12960_13883	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	12960	13883	NA	8025822746	NA	NA
	8025823386	Ga0609718_01_804444_804641	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	804444	804641	NA	8025822726	NA	NA
	8025826015	Ga0609718_04_319350_323003	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	319350	323003	NA	8025822729	NA	NA
	8025828241	Ga0609718_14_20598_21005	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	20598	21005	NA	8025822739	NA	NA
	8025828080	Ga0609718_13_23934_24236	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	23934	24236	NA	8025822738	NA	NA
	8025826253	Ga0609718_05_92623_95976	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	92623	95976	NA	8025822730	NA	NA
	8025826050	Ga0609718_04_355149_355361	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	355149	355361	NA	8025822729	NA	NA
	8025826623	Ga0609718_06_138238_138375	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	138238	138375	NA	8025822731	NA	NA
	8025825209	Ga0609718_03_195493_195618	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	195493	195618	NA	8025822728	NA	NA
	8025828180	Ga0609718_13_135803_136273	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	135803	136273	NA	8025822738	NA	NA
	8025828677	Ga0609718_17_74947_75183	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	74947	75183	NA	8025822742	NA	NA
	8025824698	Ga0609718_02_780236_780700	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	780236	780700	NA	8025822727	NA	NA
	8025825544	Ga0609718_03_552459_552653	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	552459	552653	NA	8025822728	NA	NA
	8025826036	Ga0609718_04_347505_347810	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	347505	347810	NA	8025822729	NA	NA
	8025825448	Ga0609718_03_448293_448787	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	448293	448787	NA	8025822728	NA	NA
	8025824120	Ga0609718_02_173249_173698	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	173249	173698	NA	8025822727	NA	NA
	8025825339	Ga0609718_03_336514_336735	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	336514	336735	NA	8025822728	NA	NA
	8025823186	Ga0609718_01_548576_548947	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	548576	548947	NA	8025822726	NA	NA
	8025828928	Ga0609718_21_41473_41715	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	41473	41715	NA	8025822746	NA	NA
	8025828861	Ga0609718_20_27510_27740	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	27510	27740	NA	8025822745	NA	NA
	8025826954	Ga0609718_07_171746_172990	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	171746	172990	NA	8025822732	NA	NA
	8025826082	Ga0609718_04_377489_379180	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	377489	379180	NA	8025822729	NA	NA
	8025823558	Ga0609718_01_985922_986194	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	985922	986194	NA	8025822726	NA	NA
	8025828581	Ga0609718_16_73327_73677	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	73327	73677	NA	8025822741	NA	NA
	8025825693	Ga0609718_03_727227_727910	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	727227	727910	NA	8025822728	NA	NA
	8025828052	Ga0609718_13_1924_2031	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1924	2031	NA	8025822738	NA	NA
	8025827974	Ga0609718_12_101460_101960	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	101460	101960	NA	8025822737	NA	NA
	8025826382	Ga0609718_05_249508_249735	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	249508	249735	NA	8025822730	NA	NA
	8025829055	Ga0609718_23_19643_20485	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	19643	20485	NA	8025822748	NA	NA
	8025827549	Ga0609718_09_211086_211226	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	211086	211226	NA	8025822734	NA	NA
	8025827997	Ga0609718_12_131816_132412	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	131816	132412	NA	8025822737	NA	NA
	8025824521	Ga0609718_02_601899_602024	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	601899	602024	NA	8025822727	NA	NA
	8025823084	Ga0609718_01_421130_422647	arabinoxylan arabinofuranohydrolase	8025822726	Paenibacillus sp. ClWae2A	1	421130	422647	NA	8025822726	NA	NA
	8025823275	Ga0609718_01_662221_663642	arabinoxylan arabinofuranohydrolase	8025822726	Paenibacillus sp. ClWae2A	1	662221	663642	NA	8025822726	NA	NA
	8025825641	Ga0609718_03_661882_663804	arabinoxylan arabinofuranohydrolase	8025822726	Paenibacillus sp. ClWae2A	1	661882	663804	NA	8025822728	NA	NA
	8025828245	Ga0609718_14_23225_23428	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	23225	23428	NA	8025822739	NA	NA
	8025828721	Ga0609718_18_39879_40406	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	39879	40406	NA	8025822743	NA	NA
	8025824093	Ga0609718_02_154815_154979	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	154815	154979	NA	8025822727	NA	NA
	8025828176	Ga0609718_13_130180_131337	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	130180	131337	NA	8025822738	NA	NA
	8025822902	Ga0609718_01_235913_236389	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	235913	236389	NA	8025822726	NA	NA
	8025827840	Ga0609718_11_119134_119307	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	119134	119307	NA	8025822736	NA	NA
	8025827202	Ga0609718_08_113878_117540	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	113878	117540	NA	8025822733	NA	NA
	8025828950	Ga0609718_22_148_435	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	148	435	NA	8025822747	NA	NA
	8025825098	Ga0609718_03_80231_80473	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	80231	80473	NA	8025822728	NA	NA
	8025827291	Ga0609718_08_212747_213175	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	212747	213175	NA	8025822733	NA	NA
	8025823642	Ga0609718_01_1075299_1075637	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1075299	1075637	NA	8025822726	NA	NA
	8025827105	Ga0609718_08_487_1179	forespore regulator of the sigma-K checkpoint	8025822726	Paenibacillus sp. ClWae2A	1	487	1179	NA	8025822733	NA	NA
	8025827644	Ga0609718_10_95435_96004	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	95435	96004	NA	8025822735	NA	NA
	8025825006	Ga0609718_02_1089713_1090135	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1089713	1090135	NA	8025822727	NA	NA
	8025827125	Ga0609718_08_22863_23030	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	22863	23030	NA	8025822733	NA	NA
	8025825053	Ga0609718_03_31988_37573	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	31988	37573	NA	8025822728	NA	NA
	8025828692	Ga0609718_18_1168_1518	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	1168	1518	NA	8025822743	NA	NA
	8025826894	Ga0609718_07_106865_106975	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	106865	106975	NA	8025822732	NA	NA
	8025828585	Ga0609718_16_75819_76463	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	75819	76463	NA	8025822741	NA	NA
	8025826009	Ga0609718_04_308710_310731	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	308710	310731	NA	8025822729	NA	NA
	8025825353	Ga0609718_03_347867_348133	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	347867	348133	NA	8025822728	NA	NA
	8025828771	Ga0609718_19_18619_19761	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	18619	19761	NA	8025822744	NA	NA
	8025825198	Ga0609718_03_187149_187418	hypothetical protein	8025822726	Paenibacillus sp. ClWae2A	1	187149	187418	NA	8025822728	NA	NA
